clip	duration[ms]
common_voice_en_42494723.mp3	5328
common_voice_en_42629173.mp3	4212
common_voice_en_41954108.mp3	8208
common_voice_en_42603732.mp3	5976
common_voice_en_42550946.mp3	6840
common_voice_en_42683473.mp3	5796
common_voice_en_42360352.mp3	8280
common_voice_en_42187815.mp3	7920
common_voice_en_42358563.mp3	7128
common_voice_en_42387520.mp3	5400
common_voice_en_42527912.mp3	3528
common_voice_en_42216084.mp3	7596
common_voice_en_42124029.mp3	6300
common_voice_en_42420690.mp3	5868
common_voice_en_42586437.mp3	10116
common_voice_en_41945341.mp3	6156
common_voice_en_42625615.mp3	4680
common_voice_en_41945317.mp3	6300
common_voice_en_42109564.mp3	5220
common_voice_en_42511034.mp3	3780
common_voice_en_42674149.mp3	3780
common_voice_en_41917132.mp3	5868
common_voice_en_42020313.mp3	8244
common_voice_en_42415949.mp3	5508
common_voice_en_41962313.mp3	7560
common_voice_en_42555772.mp3	4716
common_voice_en_42624223.mp3	6516
common_voice_en_42484014.mp3	7596
common_voice_en_42401344.mp3	5796
common_voice_en_42219198.mp3	4680
common_voice_en_41977524.mp3	4500
common_voice_en_42657249.mp3	2772
common_voice_en_42599371.mp3	10656
common_voice_en_42693700.mp3	5976
common_voice_en_42482732.mp3	5580
common_voice_en_42042387.mp3	5868
common_voice_en_42511436.mp3	7308
common_voice_en_42143577.mp3	8568
common_voice_en_42479061.mp3	5940
common_voice_en_41945098.mp3	3888
common_voice_en_42550081.mp3	5436
common_voice_en_42087063.mp3	5796
common_voice_en_42129094.mp3	4464
common_voice_en_42014042.mp3	5868
common_voice_en_42610546.mp3	4140
common_voice_en_42371568.mp3	4608
common_voice_en_42513116.mp3	9360
common_voice_en_42617988.mp3	3456
common_voice_en_42251435.mp3	5112
common_voice_en_41942246.mp3	6156
common_voice_en_42462586.mp3	4824
common_voice_en_42096192.mp3	9360
common_voice_en_41915055.mp3	9360
common_voice_en_42420691.mp3	5652
common_voice_en_42657276.mp3	3420
common_voice_en_42557177.mp3	7848
common_voice_en_42218745.mp3	7020
common_voice_en_42640217.mp3	5220
common_voice_en_42212145.mp3	6768
common_voice_en_42187888.mp3	3132
common_voice_en_42554957.mp3	5328
common_voice_en_42510693.mp3	6156
common_voice_en_41920784.mp3	7776
common_voice_en_42600390.mp3	5796
common_voice_en_42165119.mp3	6768
common_voice_en_42061917.mp3	7776
common_voice_en_41928760.mp3	5400
common_voice_en_42251652.mp3	6768
common_voice_en_42044756.mp3	6660
common_voice_en_42455379.mp3	6228
common_voice_en_42483970.mp3	5760
common_voice_en_42454770.mp3	6840
common_voice_en_41929218.mp3	5256
common_voice_en_41944153.mp3	6660
common_voice_en_42365541.mp3	8136
common_voice_en_42040236.mp3	8640
common_voice_en_41928592.mp3	9108
common_voice_en_42558614.mp3	8028
common_voice_en_41969305.mp3	3168
common_voice_en_42589205.mp3	5796
common_voice_en_42061884.mp3	5112
common_voice_en_42143868.mp3	5796
common_voice_en_42566264.mp3	7848
common_voice_en_42251394.mp3	5076
common_voice_en_42493912.mp3	7920
common_voice_en_41930651.mp3	5580
common_voice_en_42193956.mp3	10224
common_voice_en_42681117.mp3	5436
common_voice_en_41945315.mp3	4896
common_voice_en_41930878.mp3	5184
common_voice_en_42413160.mp3	4356
common_voice_en_42674718.mp3	5868
common_voice_en_42359097.mp3	6660
common_voice_en_42387481.mp3	4968
common_voice_en_42429316.mp3	5328
common_voice_en_42221612.mp3	3456
common_voice_en_42477078.mp3	7128
common_voice_en_42589394.mp3	5508
common_voice_en_42091727.mp3	5328
common_voice_en_42683094.mp3	8244
common_voice_en_42496964.mp3	5148
common_voice_en_42502953.mp3	3996
common_voice_en_42629070.mp3	7236
common_voice_en_42420796.mp3	6300
common_voice_en_42674734.mp3	5688
common_voice_en_42496635.mp3	5940
common_voice_en_41962040.mp3	4860
common_voice_en_42009514.mp3	5184
common_voice_en_42238761.mp3	5400
common_voice_en_41945068.mp3	5760
common_voice_en_42267060.mp3	5580
common_voice_en_42048426.mp3	5040
common_voice_en_41917157.mp3	9648
common_voice_en_42000186.mp3	7560
common_voice_en_42238801.mp3	7560
common_voice_en_41982444.mp3	10116
common_voice_en_42555838.mp3	12636
common_voice_en_41910679.mp3	4680
common_voice_en_42295888.mp3	5904
common_voice_en_42099583.mp3	7632
common_voice_en_42438016.mp3	5148
common_voice_en_41927930.mp3	7848
common_voice_en_41921423.mp3	6156
common_voice_en_41912076.mp3	7416
common_voice_en_42455302.mp3	5976
common_voice_en_42038021.mp3	5256
common_voice_en_42631398.mp3	8640
common_voice_en_42111321.mp3	6768
common_voice_en_41917236.mp3	6156
common_voice_en_42407585.mp3	9180
common_voice_en_42219226.mp3	7632
common_voice_en_42194535.mp3	11736
common_voice_en_42589340.mp3	4968
common_voice_en_42555842.mp3	8820
common_voice_en_42420734.mp3	4140
common_voice_en_42411770.mp3	5040
common_voice_en_42673077.mp3	4896
common_voice_en_42591989.mp3	5148
common_voice_en_41917223.mp3	3708
common_voice_en_42358851.mp3	8568
common_voice_en_42589415.mp3	7740
common_voice_en_41939210.mp3	5328
common_voice_en_42126516.mp3	5508
common_voice_en_42143022.mp3	4716
common_voice_en_42528544.mp3	3816
common_voice_en_41924881.mp3	8676
common_voice_en_42657655.mp3	8460
common_voice_en_42517406.mp3	5112
common_voice_en_42408767.mp3	9036
common_voice_en_42455180.mp3	6156
common_voice_en_42689221.mp3	9756
common_voice_en_42522745.mp3	3636
common_voice_en_42464761.mp3	6696
common_voice_en_42188105.mp3	4860
common_voice_en_42251366.mp3	6156
common_voice_en_42505533.mp3	5904
common_voice_en_42544644.mp3	5940
common_voice_en_42483968.mp3	5508
common_voice_en_42523865.mp3	11916
common_voice_en_42488094.mp3	4608
common_voice_en_42631378.mp3	9720
common_voice_en_42511401.mp3	5832
common_voice_en_42513133.mp3	7596
common_voice_en_42675399.mp3	6948
common_voice_en_42468735.mp3	10368
common_voice_en_42689950.mp3	4500
common_voice_en_42246937.mp3	8028
common_voice_en_41945385.mp3	5220
common_voice_en_42515417.mp3	6300
common_voice_en_42528075.mp3	4392
common_voice_en_41928677.mp3	6048
common_voice_en_42589117.mp3	7920
common_voice_en_41944715.mp3	2916
common_voice_en_42513616.mp3	6480
common_voice_en_42143125.mp3	5904
common_voice_en_41991317.mp3	5688
common_voice_en_42218844.mp3	5364
common_voice_en_42479049.mp3	6948
common_voice_en_42684863.mp3	4356
common_voice_en_42312637.mp3	5256
common_voice_en_42344163.mp3	5760
common_voice_en_41971794.mp3	6012
common_voice_en_42312611.mp3	5940
common_voice_en_42145812.mp3	5760
common_voice_en_41923246.mp3	12816
common_voice_en_42358839.mp3	5760
common_voice_en_42484218.mp3	4788
common_voice_en_42691340.mp3	5400
common_voice_en_42462731.mp3	5508
common_voice_en_42575181.mp3	8100
common_voice_en_41982472.mp3	3708
common_voice_en_42428943.mp3	5616
common_voice_en_42693802.mp3	5436
common_voice_en_42628755.mp3	8028
common_voice_en_42223124.mp3	1908
common_voice_en_42110082.mp3	6660
common_voice_en_41986034.mp3	7596
common_voice_en_42502961.mp3	5580
common_voice_en_42221535.mp3	7020
common_voice_en_42484060.mp3	6084
common_voice_en_42635056.mp3	5256
common_voice_en_42034043.mp3	3600
common_voice_en_42287782.mp3	11268
common_voice_en_42065366.mp3	7920
common_voice_en_42511516.mp3	5040
common_voice_en_42208890.mp3	6516
common_voice_en_42479076.mp3	5940
common_voice_en_42421036.mp3	7596
common_voice_en_42428732.mp3	3456
common_voice_en_42604174.mp3	5148
common_voice_en_42380319.mp3	5400
common_voice_en_42168779.mp3	3096
common_voice_en_42493931.mp3	6300
common_voice_en_41928577.mp3	9756
common_voice_en_42485854.mp3	6300
common_voice_en_41946473.mp3	5508
common_voice_en_42220006.mp3	5220
common_voice_en_42557306.mp3	7236
common_voice_en_41962455.mp3	4860
common_voice_en_42393608.mp3	6948
common_voice_en_42484070.mp3	3456
common_voice_en_41944850.mp3	6480
common_voice_en_41945105.mp3	8100
common_voice_en_42595813.mp3	7020
common_voice_en_41930885.mp3	5040
common_voice_en_42610536.mp3	6480
common_voice_en_42550936.mp3	3996
common_voice_en_41944997.mp3	6516
common_voice_en_42515415.mp3	7560
common_voice_en_42652203.mp3	6840
common_voice_en_42446246.mp3	6768
common_voice_en_41946350.mp3	6984
common_voice_en_42184645.mp3	5184
common_voice_en_42413161.mp3	4500
common_voice_en_42196698.mp3	6696
common_voice_en_42516207.mp3	4320
common_voice_en_41932710.mp3	3636
common_voice_en_42177151.mp3	5940
common_voice_en_42048453.mp3	6660
common_voice_en_42264369.mp3	9468
common_voice_en_41975088.mp3	5040
common_voice_en_42589880.mp3	6300
common_voice_en_42581294.mp3	9108
common_voice_en_41910792.mp3	4356
common_voice_en_41980490.mp3	6300
common_voice_en_42451731.mp3	5076
common_voice_en_41919037.mp3	6516
common_voice_en_42469203.mp3	5904
common_voice_en_42488084.mp3	7380
common_voice_en_42162368.mp3	3528
common_voice_en_41954840.mp3	9828
common_voice_en_41977287.mp3	5472
common_voice_en_42513279.mp3	6084
common_voice_en_41917128.mp3	6588
common_voice_en_41938723.mp3	7056
common_voice_en_42639565.mp3	6192
common_voice_en_42435512.mp3	6948
common_voice_en_42196676.mp3	9396
common_voice_en_41922383.mp3	6840
common_voice_en_42461438.mp3	7668
common_voice_en_41926278.mp3	5040
common_voice_en_42629010.mp3	7416
common_voice_en_42693864.mp3	5760
common_voice_en_41930681.mp3	3960
common_voice_en_42251532.mp3	5832
common_voice_en_42589524.mp3	7020
common_voice_en_41975058.mp3	6696
common_voice_en_42510740.mp3	7128
common_voice_en_42463111.mp3	7236
common_voice_en_42558700.mp3	5148
common_voice_en_42581320.mp3	5040
common_voice_en_42132968.mp3	6984
common_voice_en_42527821.mp3	4860
common_voice_en_42516889.mp3	9648
common_voice_en_42037938.mp3	5184
common_voice_en_41954806.mp3	8388
common_voice_en_42041469.mp3	8496
common_voice_en_42454807.mp3	6660
common_voice_en_42359171.mp3	5076
common_voice_en_42650909.mp3	4320
common_voice_en_42131180.mp3	8100
common_voice_en_42111303.mp3	5148
common_voice_en_42498922.mp3	2916
common_voice_en_42217088.mp3	7128
common_voice_en_41993652.mp3	5868
common_voice_en_42599383.mp3	8820
common_voice_en_42462767.mp3	6336
common_voice_en_42097437.mp3	3888
common_voice_en_42304606.mp3	6048
common_voice_en_41944723.mp3	6588
common_voice_en_41918356.mp3	7200
common_voice_en_42469392.mp3	5256
common_voice_en_42124051.mp3	4536
common_voice_en_42479372.mp3	5796
common_voice_en_42342424.mp3	7956
common_voice_en_42218950.mp3	8172
common_voice_en_42301258.mp3	6408
common_voice_en_41910794.mp3	4968
common_voice_en_42483930.mp3	7272
common_voice_en_42528511.mp3	7848
common_voice_en_42524661.mp3	5400
common_voice_en_42505544.mp3	3564
common_voice_en_42170125.mp3	5148
common_voice_en_42328540.mp3	6876
common_voice_en_42057459.mp3	7668
common_voice_en_42605486.mp3	9288
common_voice_en_42165245.mp3	5688
common_voice_en_42357658.mp3	7668
common_voice_en_41928405.mp3	5940
common_voice_en_42111302.mp3	6228
common_voice_en_42304266.mp3	5796
common_voice_en_42552192.mp3	9720
common_voice_en_42511509.mp3	2376
common_voice_en_41996841.mp3	6948
common_voice_en_42354502.mp3	6048
common_voice_en_42496684.mp3	6012
common_voice_en_42483949.mp3	7920
common_voice_en_42567715.mp3	5580
common_voice_en_41953446.mp3	4896
common_voice_en_41962123.mp3	4968
common_voice_en_42621273.mp3	5436
common_voice_en_42555481.mp3	5580
common_voice_en_42528869.mp3	8028
common_voice_en_42000358.mp3	4644
common_voice_en_42109929.mp3	7920
common_voice_en_42579875.mp3	10836
common_voice_en_42555451.mp3	6048
common_voice_en_42142330.mp3	4248
common_voice_en_42514713.mp3	5904
common_voice_en_42218658.mp3	5148
common_voice_en_42508588.mp3	11376
common_voice_en_42617505.mp3	6840
common_voice_en_42493941.mp3	7308
common_voice_en_41982502.mp3	7560
common_voice_en_42221587.mp3	7020
common_voice_en_42251386.mp3	5868
common_voice_en_42401085.mp3	5580
common_voice_en_42657061.mp3	3924
common_voice_en_42119493.mp3	12456
common_voice_en_42675113.mp3	6588
common_voice_en_42586436.mp3	7308
common_voice_en_42004485.mp3	4932
common_voice_en_42455712.mp3	6840
common_voice_en_42511102.mp3	5220
common_voice_en_42231724.mp3	10908
common_voice_en_41977528.mp3	8352
common_voice_en_42514815.mp3	6984
common_voice_en_42251447.mp3	6012
common_voice_en_41945422.mp3	5148
common_voice_en_42392361.mp3	4140
common_voice_en_42312613.mp3	8460
common_voice_en_42496060.mp3	4356
common_voice_en_42056187.mp3	8748
common_voice_en_41920902.mp3	6156
common_voice_en_41980440.mp3	3528
common_voice_en_42505992.mp3	8676
common_voice_en_42356714.mp3	7488
common_voice_en_42513375.mp3	6840
common_voice_en_42657210.mp3	3924
common_voice_en_42474671.mp3	7560
common_voice_en_41917417.mp3	5436
common_voice_en_42498581.mp3	9612
common_voice_en_41917130.mp3	4356
common_voice_en_42268036.mp3	7236
common_voice_en_42455360.mp3	4896
common_voice_en_42489606.mp3	5796
common_voice_en_42555573.mp3	7200
common_voice_en_42489552.mp3	5688
common_voice_en_42348390.mp3	5436
common_voice_en_41982542.mp3	5256
common_voice_en_42236720.mp3	7452
common_voice_en_42217058.mp3	6948
common_voice_en_42304235.mp3	6012
common_voice_en_42039003.mp3	3420
common_voice_en_42588840.mp3	6336
common_voice_en_41920619.mp3	5400
common_voice_en_42474685.mp3	6948
common_voice_en_41928196.mp3	6048
common_voice_en_42550957.mp3	6408
common_voice_en_42358607.mp3	6696
common_voice_en_41933737.mp3	6156
common_voice_en_42233036.mp3	4320
common_voice_en_42575187.mp3	11268
common_voice_en_41962346.mp3	4896
common_voice_en_42219142.mp3	5940
common_voice_en_42126517.mp3	6336
common_voice_en_41991270.mp3	6408
common_voice_en_42682891.mp3	13140
common_voice_en_42462790.mp3	3060
common_voice_en_42145814.mp3	4608
common_voice_en_42689937.mp3	4536
common_voice_en_42334335.mp3	6120
common_voice_en_42557847.mp3	3060
common_voice_en_42464764.mp3	5580
common_voice_en_42584920.mp3	4608
common_voice_en_42142165.mp3	3816
common_voice_en_41920838.mp3	5436
common_voice_en_41962457.mp3	4860
common_voice_en_42481802.mp3	1656
common_voice_en_42142953.mp3	8280
common_voice_en_42514770.mp3	4464
common_voice_en_41946491.mp3	6084
common_voice_en_42479149.mp3	4896
common_voice_en_42431201.mp3	7416
common_voice_en_41945342.mp3	4536
common_voice_en_41982551.mp3	4392
common_voice_en_42143921.mp3	6660
common_voice_en_42040251.mp3	5400
common_voice_en_41980068.mp3	6120
common_voice_en_42635754.mp3	9396
common_voice_en_41982423.mp3	9288
common_voice_en_41977254.mp3	4176
common_voice_en_42599347.mp3	8856
common_voice_en_42484065.mp3	5256
common_voice_en_41928480.mp3	7020
common_voice_en_42517391.mp3	6336
common_voice_en_41998980.mp3	4896
common_voice_en_42431186.mp3	10368
common_voice_en_42450239.mp3	4284
common_voice_en_41928646.mp3	7380
common_voice_en_42516364.mp3	6948
common_voice_en_42056184.mp3	4320
common_voice_en_42687522.mp3	7200
common_voice_en_42351104.mp3	5940
common_voice_en_42462901.mp3	4716
common_voice_en_41917523.mp3	7560
common_voice_en_42551995.mp3	8028
common_voice_en_42527862.mp3	8100
common_voice_en_42631379.mp3	7200
common_voice_en_42238681.mp3	6408
common_voice_en_41969351.mp3	4140
common_voice_en_42438070.mp3	6156
common_voice_en_41917205.mp3	6336
common_voice_en_42420726.mp3	4176
common_voice_en_41920620.mp3	6336
common_voice_en_42537871.mp3	5436
common_voice_en_42145642.mp3	4608
common_voice_en_42642811.mp3	1656
common_voice_en_41958324.mp3	10908
common_voice_en_42484031.mp3	5004
common_voice_en_42328585.mp3	5076
common_voice_en_42533383.mp3	6588
common_voice_en_42479040.mp3	6228
common_voice_en_42164669.mp3	9288
common_voice_en_42022086.mp3	5760
common_voice_en_41920800.mp3	6336
common_voice_en_42610705.mp3	7956
common_voice_en_42523841.mp3	7776
common_voice_en_42485650.mp3	5148
common_voice_en_42421044.mp3	8280
common_voice_en_42537224.mp3	2988
common_voice_en_41944707.mp3	5436
common_voice_en_41921816.mp3	9684
common_voice_en_41996837.mp3	6768
common_voice_en_41917303.mp3	8496
common_voice_en_42529624.mp3	4680
common_voice_en_42442500.mp3	5580
common_voice_en_42469323.mp3	10116
common_voice_en_42177150.mp3	5652
common_voice_en_42558144.mp3	9900
common_voice_en_41948303.mp3	6408
common_voice_en_42557171.mp3	6012
common_voice_en_41982664.mp3	5472
common_voice_en_42428799.mp3	5544
common_voice_en_41917270.mp3	5400
common_voice_en_42356757.mp3	4068
common_voice_en_41914132.mp3	5760
common_voice_en_42600452.mp3	8280
common_voice_en_41920808.mp3	4356
common_voice_en_42231735.mp3	10296
common_voice_en_42172032.mp3	5940
common_voice_en_42387489.mp3	5256
common_voice_en_41917447.mp3	5796
common_voice_en_42041449.mp3	5436
common_voice_en_42056810.mp3	6228
common_voice_en_42462756.mp3	6516
common_voice_en_42434699.mp3	5580
common_voice_en_41957249.mp3	8640
common_voice_en_42111442.mp3	5400
common_voice_en_42523879.mp3	7848
common_voice_en_42193955.mp3	7020
common_voice_en_42613426.mp3	7560
common_voice_en_42109508.mp3	10620
common_voice_en_41944763.mp3	5616
common_voice_en_42511091.mp3	5868
common_voice_en_42087021.mp3	10548
common_voice_en_42629181.mp3	4932
common_voice_en_41952303.mp3	6336
common_voice_en_42392360.mp3	11196
common_voice_en_42145831.mp3	7488
common_voice_en_42689890.mp3	7200
common_voice_en_42220593.mp3	5868
common_voice_en_42041478.mp3	8856
common_voice_en_42567707.mp3	6948
common_voice_en_42533416.mp3	8856
common_voice_en_42469364.mp3	5220
common_voice_en_42469288.mp3	8208
common_voice_en_41948247.mp3	6048
common_voice_en_42462818.mp3	4608
common_voice_en_42555375.mp3	5796
common_voice_en_42686266.mp3	4608
common_voice_en_42324802.mp3	7380
common_voice_en_42158152.mp3	7236
common_voice_en_42139165.mp3	6408
common_voice_en_42411755.mp3	4680
common_voice_en_42553236.mp3	9000
common_voice_en_42516441.mp3	6480
common_voice_en_42653912.mp3	5868
common_voice_en_42455228.mp3	4536
common_voice_en_41957430.mp3	5868
common_voice_en_42218646.mp3	5184
common_voice_en_41942045.mp3	9648
common_voice_en_42629145.mp3	4140
common_voice_en_42581293.mp3	7308
common_voice_en_42420750.mp3	4608
common_voice_en_41958334.mp3	5616
common_voice_en_42600665.mp3	8712
common_voice_en_41923045.mp3	5580
common_voice_en_42143551.mp3	4896
common_voice_en_42431087.mp3	10116
common_voice_en_42328560.mp3	6840
common_voice_en_41971693.mp3	4932
common_voice_en_42552592.mp3	9288
common_voice_en_41921803.mp3	7740
common_voice_en_42462783.mp3	4536
common_voice_en_42096191.mp3	6840
common_voice_en_41933763.mp3	10008
common_voice_en_42674757.mp3	4500
common_voice_en_42158155.mp3	10296
common_voice_en_42148649.mp3	5688
common_voice_en_42399821.mp3	7380
common_voice_en_41945150.mp3	6516
common_voice_en_42392335.mp3	6876
common_voice_en_42421061.mp3	10440
common_voice_en_42680116.mp3	4608
common_voice_en_42527863.mp3	2988
common_voice_en_42081318.mp3	8496
common_voice_en_42527784.mp3	4608
common_voice_en_42133048.mp3	6336
common_voice_en_42635775.mp3	4608
common_voice_en_42629956.mp3	6336
common_voice_en_42625267.mp3	7524
common_voice_en_42514798.mp3	5256
common_voice_en_41994109.mp3	1656
common_voice_en_42110113.mp3	8424
common_voice_en_42138621.mp3	4860
